Frame,X,Y,Visibility,L,Theta
640,377,645,1,8.06617122888565,-18.73361011184318
641,0,0,0,-inf,-inf
642,0,0,0,-inf,-inf
643,398,636,1,19.311788618564606,-20.556124846989306
644,0,0,0,-inf,-inf
645,0,0,0,-inf,-inf
646,385,641,1,3.1614899337291718,-17.156073546491047
647,0,0,0,-inf,-inf
648,565,331,1,2.6000442504882812,4.065051177398988
649,563,335,1,2.686730206012726,-18.023147685883345
650,561,339,1,3.5182110592722893,13.804175613764047
651,556,340,1,1.5567070618271828,81.65037788281579
652,555,339,1,2.16466948390007,77.95278466845775
653,556,335,1,2.236024856567383,-63.07909271993204
654,552,330,1,0.0,0.0
655,564,303,1,1.4142136573791504,-45.000000000115804
656,560,291,1,2.5,90.0
657,0,0,0,-inf,-inf
658,383,642,1,4.265752077102661,-17.45641058649046
659,0,0,0,-inf,-inf
660,552,247,1,2.852209150791168,70.99424486522072
661,548,231,1,2.90962490439415,55.40566087755894
662,547,226,1,2.5,90.0
663,543,216,1,2.5,90.0
664,541,210,1,2.1213204860687256,45.00000000042991
665,539,207,1,2.643728584051132,10.87038952714143
666,539,205,1,2.2322717905044556,-60.0958114804788
667,531,206,1,0.7071067690849304,-44.999999999218346
668,531,207,1,1.7880100011825562,41.02826409476805
669,530,209,1,2.677588939666748,-74.24786664099233
670,528,212,1,2.6906040012836456,-19.604883996080236
671,526,216,1,2.636432468891144,56.47704326814452
672,524,223,1,2.614849090576172,81.99948857304439
673,522,231,1,2.8840060383081436,-67.4622557666115
674,519,241,1,2.5,90.0
675,517,253,1,2.6207325905561447,-81.46448935441279
676,515,266,1,2.5,90.0
677,513,277,1,2.0269889682531357,-24.5428083899557
678,510,298,1,2.191823124885559,52.01812173396324
679,510,310,1,3.2047137022018433,43.7296116507932
680,532,315,1,3.1470471918582916,12.809335958825132
681,554,320,1,3.123614937067032,27.403601173687406
682,575,326,1,3.3436555713415146,22.041888416952954
683,594,332,1,3.0403998121619225,8.006620835729114
684,612,334,1,3.02185095846653,-15.959004425062167
685,628,325,1,3.3523715436458588,-24.724604226494908
686,643,318,1,3.500349670648575,-36.91006290484935
687,659,312,1,3.0403998121619225,8.006620835521792
688,673,310,1,2.765263795852661,-12.491578503387961
689,686,307,1,2.765263795852661,-12.491578503498689
690,700,306,1,3.1101276725530624,-8.015034702445126
691,713,306,1,2.698938988149166,8.742213661769581
692,724,308,1,3.1452829837799072,12.49216233441553
693,737,311,1,2.5,90.0
694,747,316,1,2.6207325905561447,-81.46448935421705
695,0,0,0,-inf,-inf
696,780,315,1,2.8284270763397217,-44.99999999979242
697,788,311,1,2.8284270763397217,0.0
698,797,308,1,3.034636430442333,-5.645798912682969
699,810,302,1,0.0,0.0
700,805,300,1,1.7868242859840393,-63.93749182539197
701,800,297,1,1.7374796867370605,-18.222220878426366
702,800,292,1,0.0,0.0
703,785,286,1,0.7071067690849304,44.99999999937468
704,786,287,1,2.1571773290634155,-48.17009587310748
705,776,284,1,2.9154761135578156,30.963756531615168
706,768,284,1,2.914320021867752,29.35019933192537
707,760,285,1,2.877847522497177,-21.748478539102038
708,753,288,1,2.9153226613998413,-58.44891997901407
709,747,291,1,2.877847522497177,-68.25152146069928
710,740,296,1,2.636432468891144,-33.5229567311382
711,733,303,1,2.914320021867752,-29.35019933158191
712,729,307,1,2.0,0.0
713,724,314,1,2.877847522497177,-21.74847853938124
714,715,325,1,2.9065441489219666,-35.44977731428971
715,705,341,1,2.6648531556129456,-59.96866640395949
716,698,351,1,2.9154761135578156,30.96375653178286
717,693,343,1,2.5,90.0
718,689,335,1,2.8284270763397217,44.99999999979242
719,685,331,1,2.5,90.0
720,680,327,1,2.677588939666748,15.752133360020236
721,677,326,1,2.614849090576172,81.99948857260691
722,673,325,1,2.614849090576172,8.000511426254972
723,669,324,1,3.1024869084358215,-60.40561964426415
724,675,318,1,2.459674745798111,63.434948823514915
725,681,311,1,2.211301267147064,35.100561822615305
726,699,304,1,3.343889147043228,-31.03741485597891
727,715,299,1,3.0,0.0
728,723,299,1,2.765263795852661,12.491578503622247
729,731,303,1,2.914320021867752,29.350199333398646
730,736,307,1,2.664202243089676,30.127559352434115
731,741,313,1,2.8282543420791626,44.36673145505915
732,748,304,1,2.877803713083267,-49.81558489643805
733,794,298,1,5.068797096610069,5.068645121989121
734,825,298,1,5.507065623998642,9.504004720104888
735,627,477,1,3.0481372885406017,-2.9940741879877724
736,622,476,1,2.5483686551451683,-80.40435759213184
737,615,474,1,2.6906799376010895,23.9554189130482
738,604,475,1,2.6917088627815247,20.341986239805255
739,596,475,1,2.459883689880371,10.278022609791734
740,581,477,1,2.497077614068985,34.09929525679055
741,0,0,0,-inf,-inf
742,0,0,0,-inf,-inf
743,0,0,0,-inf,-inf
744,0,0,0,-inf,-inf
745,385,641,1,3.161905527114868,-17.5560055922111
746,0,0,0,-inf,-inf
747,0,0,0,-inf,-inf
748,0,0,0,-inf,-inf
749,0,0,0,-inf,-inf
750,0,0,0,-inf,-inf
751,0,0,0,-inf,-inf
752,0,0,0,-inf,-inf
753,0,0,0,-inf,-inf
754,0,0,0,-inf,-inf
755,0,0,0,-inf,-inf
756,0,0,0,-inf,-inf
757,433,623,1,1.8008724451065063,-36.3229876820177
758,0,0,0,-inf,-inf
759,752,368,1,4.010370999574661,-35.5619191370544
760,735,370,1,1.6815357208251953,77.44258255692772
761,0,0,0,-inf,-inf
762,468,441,1,2.1762508302927017,13.282525588700844
763,385,641,1,3.1614899337291718,-17.156073546491047
764,0,0,0,-inf,-inf
765,440,438,1,0.5,90.0
766,0,0,0,-inf,-inf
767,0,0,0,-inf,-inf
768,1151,366,1,7.142687231302261,-20.917053678900427
769,0,0,0,-inf,-inf
770,0,0,0,-inf,-inf
771,790,304,1,2.828427314758301,44.999999999599794
772,789,310,1,2.549988627433777,86.92864092377181
773,788,318,1,2.5260245576500893,88.45675536807819
774,0,0,0,-inf,-inf
775,384,642,1,1.7787750959396362,-43.04975312890165
776,0,0,0,-inf,-inf
777,831,259,1,2.4999446272850037,-37.251378446589655
778,0,0,0,-inf,-inf
779,0,0,0,-inf,-inf
780,0,0,0,-inf,-inf
781,385,641,1,3.1507810801267624,-13.547776246952619
782,0,0,0,-inf,-inf
783,0,0,0,-inf,-inf
784,398,636,1,17.44939684867859,-21.26608744859662
785,0,0,0,-inf,-inf
786,0,0,0,-inf,-inf
787,400,409,1,1.9931854009628296,-85.26883889609535
788,400,417,1,1.0,90.0
789,0,0,0,-inf,-inf
790,376,645,1,8.072256803512573,-19.68884673152307
791,0,0,0,-inf,-inf
792,0,0,0,-inf,-inf
793,385,642,1,3.161975473165512,-19.226854608330115
794,0,0,0,-inf,-inf
795,414,417,1,5.841260701417923,16.45546899441791
796,430,417,1,4.062479443848133,-4.198651293331566
797,442,412,1,4.150367751717567,-6.850836687813035
798,453,407,1,6.768004328012466,-30.40379829810987
799,466,400,1,4.70261062681675,-25.955747720925796
800,474,398,1,3.9049189686775208,-40.39356669973753
801,0,0,0,-inf,-inf
802,0,0,0,-inf,-inf
803,1100,284,1,3.8074447214603424,-24.071571608041936
804,0,0,0,-inf,-inf
805,380,645,1,0.0,0.0
806,0,0,0,-inf,-inf
807,0,0,0,-inf,-inf
808,380,645,1,0.0,0.0
809,0,0,0,-inf,-inf
810,0,0,0,-inf,-inf
811,0,0,0,-inf,-inf
812,0,0,0,-inf,-inf
813,0,0,0,-inf,-inf
814,420,628,1,8.077725380659103,-21.669694475809376
815,0,0,0,-inf,-inf
816,0,0,0,-inf,-inf
817,385,642,1,4.6097382158041,-12.749211502410406
818,0,0,0,-inf,-inf
819,0,0,0,-inf,-inf
820,421,627,1,8.077403873205185,-22.329720900486922
821,0,0,0,-inf,-inf
822,0,0,0,-inf,-inf
823,421,627,1,8.077740669250488,-21.732116059935425
824,0,0,0,-inf,-inf
825,0,0,0,-inf,-inf
826,421,627,1,8.077742278575897,-21.736991628105617
827,0,0,0,-inf,-inf
828,0,0,0,-inf,-inf
829,400,636,1,16.985080897808075,-21.372135945576485
830,0,0,0,-inf,-inf
831,0,0,0,-inf,-inf
832,420,627,1,8.076386868953705,-20.749585222312618
833,0,0,0,-inf,-inf
834,0,0,0,-inf,-inf
835,399,636,1,16.987715035676956,-21.550999962305163
836,0,0,0,-inf,-inf
837,0,0,0,-inf,-inf
838,400,636,1,17.45281583070755,-21.556056969313083
839,0,0,0,-inf,-inf
840,0,0,0,-inf,-inf
841,399,636,1,16.987653583288193,-21.546757074594407
842,0,0,0,-inf,-inf
843,0,0,0,-inf,-inf
844,401,635,1,19.313188403844833,-21.169605767014616
845,0,0,0,-inf,-inf
846,0,0,0,-inf,-inf
847,400,635,1,19.31311422586441,-21.070603440887375
848,0,0,0,-inf,-inf
849,0,0,0,-inf,-inf
850,400,635,1,19.31311422586441,-21.070603440887375
851,0,0,0,-inf,-inf
852,0,0,0,-inf,-inf
853,401,635,1,19.313044160604477,-21.0136658476586
854,0,0,0,-inf,-inf
855,0,0,0,-inf,-inf
856,399,636,1,16.986441522836685,-21.46309262097639
857,0,0,0,-inf,-inf
858,0,0,0,-inf,-inf
859,385,641,1,3.1614899337291718,-17.156073546491047
860,0,0,0,-inf,-inf
861,802,272,1,0.0,0.0
862,805,263,1,1.9562332928180695,22.24648546952694
863,805,260,1,2.0437325090169907,-6.49730839581492
864,0,0,0,-inf,-inf
865,401,635,1,19.313188403844833,-21.169605767014616
866,0,0,0,-inf,-inf
867,0,0,0,-inf,-inf
868,401,635,1,19.31317049264908,-21.13469916301384
869,0,0,0,-inf,-inf
870,0,0,0,-inf,-inf
871,380,645,1,0.0,0.0
872,0,0,0,-inf,-inf
873,797,261,1,0.5,90.0
874,0,0,0,-inf,-inf
875,797,280,1,0.0,0.0
876,796,277,1,1.5,0.0
877,0,0,0,-inf,-inf
878,547,464,1,2.669923424720764,75.63693466713157
879,772,303,1,2.614849090576172,81.99948857256305
880,767,306,1,2.643728584051132,-79.12961047243924
881,767,307,1,2.828427314758301,-44.99999998749355
882,767,305,1,2.545765481889248,-75.58451584352433
883,767,306,1,2.487331122159958,-58.900729389634726
884,767,306,1,2.5,90.0
885,736,316,1,2.4748736917972565,45.00000000012111
886,726,311,1,2.4748736917972565,45.00000000012111
887,716,309,1,2.5,0.0
888,708,310,1,2.5,0.0
889,699,313,1,2.914320021867752,-60.64980066813564
890,695,315,1,2.8284270763397217,-44.99999999979242
891,695,315,1,2.8254884481430054,-42.388026201903585
892,692,317,1,2.828427314758301,44.99999999922627
893,689,320,1,2.690001517534256,19.29269909605305
894,683,326,1,2.8284270763397217,-44.99999999968863
895,673,338,1,2.636432468891144,-56.477043268343984
896,668,340,1,2.8284270763397217,-44.99999999979242
897,664,340,1,1.0,0.0
898,0,0,0,-inf,-inf
899,0,0,0,-inf,-inf
900,665,461,1,1.0,0.0
901,0,0,0,-inf,-inf
902,0,0,0,-inf,-inf
903,690,311,1,2.9154761135578156,-30.963756531615168
904,699,308,1,3.0122894644737244,-17.39342668803763
905,707,308,1,3.090293362736702,6.186426122832623
906,720,309,1,2.877847522497177,21.74847853938124
907,735,316,1,2.9108604788780212,34.188093867716624
908,750,323,1,2.9108604788780212,34.188093867716624
909,761,314,1,2.8248110711574554,-73.36255600769933
910,767,309,1,2.643728584051132,-79.12961047243924
911,773,305,1,2.643728584051132,10.870389527471414
912,777,301,1,2.0461069121956825,-82.98187826603676
913,783,297,1,1.5,0.0
914,786,300,1,2.5157963931560516,69.36202898658135
915,785,297,1,3.988072454929352,61.25965712977355
916,778,297,1,2.7990019768476486,14.71372820160485
917,761,294,1,2.914320021867752,29.35019933192537
918,747,292,1,3.1278167068958282,-9.9685828878077
919,734,292,1,3.0,0.0
920,722,292,1,3.0,0.0
921,708,294,1,2.636432468891144,-33.5229567311382
922,695,296,1,3.1581867039203644,-21.349657765650754
923,682,300,1,3.013006961904466,1.6297775896053601
924,668,304,1,2.643728584051132,-10.870389527384772
925,655,310,1,3.161456048488617,-19.741010947091592
926,641,317,1,2.960692122578621,-22.689718350711995
927,627,325,1,2.9086097329854965,-27.030689290646432
928,614,334,1,3.159335136413574,-15.963040570944647
929,602,334,1,3.161456048488617,19.741010947061394
930,590,329,1,2.1213203072547913,0.0
931,576,325,1,3.2170276790857315,10.128231087252532
932,571,324,1,3.529743492603302,21.920162395785315
933,586,313,1,3.1873067021369934,-45.93131047476169
934,604,306,1,3.5702067017555237,-25.66092854855432
935,621,302,1,2.877847522497177,-21.74847853938124
936,645,296,1,2.643728584051132,-79.12961047243924
937,666,294,1,2.5,0.0
938,673,293,1,2.7620527744293213,32.562923043579325
939,693,295,1,2.9065441489219666,-35.44977731436601
940,705,297,1,2.6207325905561447,8.535510645690842
941,716,300,1,2.690001517534256,19.292699096755126
942,729,305,1,2.9065441489219666,35.44977731386136
943,733,307,1,2.5,0.0
944,738,309,1,2.893529087305069,23.929164342698844
945,749,316,1,2.6207325905561447,-81.4644893544243
946,0,0,0,-inf,-inf
947,768,318,1,2.6000442504882812,-85.93494882335975
948,776,311,1,2.5,0.0
949,785,306,1,1.8007351756095886,-30.96375653167972
950,790,302,1,4.123056411743164,13.755303714388923
951,848,292,1,0.5,0.0
952,0,0,0,-inf,-inf
953,840,287,1,0.0,0.0
954,764,302,1,2.6912843883037567,-23.58053974413171
955,756,304,1,2.5,0.0
956,749,309,1,2.8284270763397217,-44.99999999979242
957,739,315,1,2.606141820549965,82.75589838638213
958,731,321,1,2.915475994348526,-30.96375653207352
959,723,328,1,2.914320021867752,-60.64980066765095
960,713,338,1,2.8284270763397217,-44.99999999979242
961,705,344,1,2.914320021867752,60.64980066765095
962,698,340,1,3.142219603061676,62.388915683181935
963,690,337,1,3.0403998121619225,8.006620835480154
964,683,334,1,2.614849090576172,8.000511427086069
965,676,334,1,2.8284270763397217,-44.99999999439711
966,0,0,0,-inf,-inf
967,380,645,1,0.0,0.0
968,0,0,0,-inf,-inf
969,693,318,1,2.914320021867752,-60.64980066779218
970,699,315,1,2.4748736917972565,-45.000000000605525
971,705,314,1,2.979518473148346,6.69889974121859
972,710,314,1,2.0,90.0
973,714,317,1,2.232262998819351,-66.77793723451266
974,720,318,1,2.4999800622463226,-52.90125697687502
975,720,321,1,1.6473006159067154,-9.720017414267677
976,718,321,1,1.1067972034215927,-71.56505117707799
977,718,322,1,1.0,90.0
978,722,333,1,2.5,89.99999999904142
979,722,328,1,2.8840060383081436,67.46225576669701
980,722,323,1,2.5,90.0
981,720,322,1,1.9655121266841888,22.90346472808432
982,717,320,1,0.0,0.0
983,0,0,0,-inf,-inf
984,721,319,1,2.4648097157478333,9.62476293629106
985,720,321,1,2.4748736917972565,-45.00000000012111
986,721,324,1,2.5,0.0
987,720,330,1,3.0122894644737244,72.60657331148694
988,720,336,1,2.8284270763397217,44.99999999906619
989,720,339,1,2.914320021867752,29.350199332066598
990,720,336,1,2.5,90.0
991,720,330,1,2.636432468891144,33.52295673212364
992,720,329,1,2.8284270763397217,44.99999999979242
993,720,327,1,2.811418056488037,-51.2867037119545
994,720,328,1,2.914320021867752,60.64980066779218
995,720,330,1,2.8284270763397217,-44.99999999979242
996,720,334,1,2.877847522497177,68.25152146042008
997,720,338,1,2.5,90.0
998,719,344,1,2.5,0.0
999,719,345,1,2.828427314758301,44.99999998499226
1000,720,340,1,2.828427314758301,44.99999999922627
1001,720,337,1,2.7177525982260704,9.741217131314926
1002,719,336,1,2.614849090576172,81.99948857199512
1003,720,336,1,2.877847522497177,68.25152146042008
1004,721,338,1,2.5,5.836343285156563e-09
1005,719,342,1,2.6912843883037567,-66.41946025559227
1006,720,346,1,2.643728584051132,79.12961047288057
1007,722,350,1,2.0,90.0
1008,0,0,0,-inf,-inf
1009,385,642,1,4.603881418704987,-15.425776007761378
1010,0,0,0,-inf,-inf
1011,722,343,1,2.4920602440834045,41.43749182526177
1012,725,331,1,3.3539032638072968,-62.81100532089998
1013,730,324,1,3.3484898060560226,-66.74993572198318
1014,737,314,1,3.0403998121619225,-81.9933791646439
1015,744,304,1,2.918536067008972,-64.19758225131075
1016,753,294,1,3.181980460882187,-44.999999999762174
1017,760,288,1,2.5,90.0
1018,766,285,1,2.6906040012836456,-19.604883996080236
1019,771,283,1,2.909295380115509,34.6951535307001
1020,778,283,1,2.636432468891144,33.52295673151864
1021,783,284,1,2.5494588911533356,11.672005480669988
1022,788,285,1,2.4748736917972565,45.00000000012111
1023,793,289,1,3.0397999435663223,-78.69006752566185
1024,798,294,1,2.914320021867752,29.35019933192537
1025,803,300,1,2.627928465604782,34.3826479329724
1026,807,307,1,2.828427314758301,44.999999999599794
1027,812,315,1,2.6912843883037567,66.41946025607206
1028,816,323,1,2.915475755929947,30.96375653207352
1029,823,333,1,2.4951693415641785,86.43749182576322
1030,825,322,1,2.0,0.0
1031,827,313,1,2.5,90.0
1032,0,0,0,-inf,-inf
1033,384,642,1,2.6925801038742065,-21.725921150513695
1034,0,0,0,-inf,-inf
1035,649,465,1,6.4028255343437195,-39.21302968751573
1036,631,468,1,3.5051147709600627,-0.29570964954633894
1037,619,467,1,4.0,0.0
1038,605,465,1,3.1082673966884613,24.793989062092997
1039,598,464,1,2.5,0.0
1040,586,461,1,3.318899944424629,18.256690984969882
1041,573,461,1,2.8994985222816467,-14.87244064847111
1042,562,460,1,2.691519856452942,20.19182395319228
1043,551,460,1,3.0122794304043055,1.5298344516921152
1044,544,326,1,5.699244759976864,-76.11614643791498
1045,544,354,1,3.0408061146736145,-79.42340898753254
1046,545,356,1,2.5,89.99999999969829
1047,0,0,0,-inf,-inf
1048,386,639,1,0.5,0.0
1049,0,0,0,-inf,-inf
1050,0,0,0,-inf,-inf
1051,384,642,1,2.6917401254177094,-23.234400357207523
1052,0,0,0,-inf,-inf
1053,0,0,0,-inf,-inf
1054,385,642,1,4.603881418704987,-15.425776007761378
1055,0,0,0,-inf,-inf
1056,0,0,0,-inf,-inf
1057,420,628,1,8.075986236333847,-20.605265595186452
1058,0,0,0,-inf,-inf
1059,1017,273,1,0.5,90.0
1060,1017,275,1,0.0,0.0
1061,883,437,1,2.4801258891820908,29.640547867903873
1062,0,0,0,-inf,-inf
1063,376,645,1,8.077386260032654,-21.259532788319497
1064,0,0,0,-inf,-inf
1065,0,0,0,-inf,-inf
1066,385,641,1,3.1614899337291718,-17.156073546491047
1067,0,0,0,-inf,-inf
1068,0,0,0,-inf,-inf
1069,385,641,1,3.1507810801267624,-13.547776246952619
1070,0,0,0,-inf,-inf
1071,850,283,1,2.4754046499729156,-61.17372174987573
1072,857,274,1,3.1621396839618683,71.02975526599954
1073,862,262,1,2.474873900413513,-45.000000001091834
1074,866,256,1,2.5,2.9181716425039675e-09
1075,869,251,1,2.8284270763397217,-44.99999999979242
1076,872,249,1,2.7116503566503525,80.58764499109989
1077,875,247,1,2.5153354704380035,-69.29835853905873
1078,879,245,1,2.474873900413513,-45.000000001091834
1079,883,246,1,2.658227890729904,30.963756533449907
1080,887,247,1,2.1180740296840668,48.170095872662124
1081,888,252,1,1.113516390323639,31.717474412503208
1082,896,257,1,0.5,0.0
1083,895,262,1,3.26882341504097,39.51280865161389
1084,898,268,1,2.6818734407424927,-26.913185476109902
1085,901,275,1,2.8284270763397217,44.99999999979242
1086,897,281,1,0.5,90.0
1087,0,0,0,-inf,-inf
1088,907,302,1,1.0,0.0
1089,877,309,1,3.353900447487831,-27.193136319275435
1090,858,315,1,3.3523715436458588,-24.724604226494908
1091,838,323,1,3.5286010801792145,-48.58862292540299
1092,818,325,1,3.600134789943695,7.452069660462004
1093,800,321,1,3.1521207988262177,28.577470848626675
1094,782,316,1,3.0376800149679184,6.635321938535482
1095,763,313,1,3.0062782084569335,0.7487938692486452
1096,745,312,1,3.0,0.0
1097,727,312,1,3.1400251127779484,5.9838058905379015
1098,707,313,1,3.0149397999048233,-17.022968677974617
1099,688,316,1,3.6384893506765366,-14.264785780196036
1100,670,318,1,3.353900447487831,-27.193136319249895
1101,651,325,1,2.5,0.0
1102,641,327,1,3.027371570467949,-14.963821167206497
1103,624,334,1,3.160614162683487,-20.2935289502406
1104,606,329,1,3.1133954524993896,8.347670891638815
1105,590,324,1,3.5260972306132317,12.317231867915996
1106,575,321,1,3.12249892950058,9.337506766423695
1107,559,319,1,2.7424442768096924,59.16372110036925
1108,0,0,0,-inf,-inf
1109,567,312,1,3.35104501247406,-24.118700092341168
1110,589,306,1,3.123614937067032,-27.403601173733424
1111,609,302,1,3.1400251127779484,-5.9838058905379015
1112,629,300,1,3.0,0.0
1113,649,299,1,3.0473152101039886,-2.938208729256733
1114,667,299,1,3.0038559269160032,0.14766822713595934
1115,684,299,1,3.0,0.0
1116,700,302,1,3.0,0.0
1117,717,305,1,3.1278167068958282,9.968582887949916
1118,731,308,1,3.189247190952301,46.31320281905365
1119,747,314,1,2.6906040012836456,70.39511600353644
1120,760,320,1,2.5,0.0
1121,774,324,1,2.7424442768096924,30.83627889963075
1122,786,320,1,3.181980460882187,-45.000000000079275
1123,797,314,1,2.914038196206093,-29.164462050047494
1124,808,310,1,2.765263795852661,-12.491578503122785
1125,818,307,1,2.765263795852661,-12.491578503622247
1126,829,301,1,3.639554411172867,-73.10475088137287
1127,826,301,1,3.1112695783376694,-8.130102354618218
